name	action	labeled	exact_precision	precision	recall	fscore	
random	stare	235	0.01702127659574468	0.1574468085106383	0.07370517928286853	0.10040705563093624	
15_SVO.txt	stare	36	0.6388888888888888	0.6388888888888888	0.07255520504731862	0.13031161473087818	
15_SVO_filtered.txt	stare	0	0	0	0.0	0	
15_SVO_corrected.txt	stare	37	0.6216216216216216	0.6216216216216216	0.07232704402515723	0.1295774647887324	
15_SVO_filtered_corrected.txt	stare	65	0.35384615384615387	0.38461538461538464	0.07267441860465117	0.12224938875305623	
15_SVO_hypernyms.txt	stare	36	0.6388888888888888	0.6388888888888888	0.07255520504731862	0.13031161473087818	
20_SVO.txt	stare	40	0.575	0.575	0.07165109034267912	0.12742382271468142	
20_SVO_filtered.txt	stare	0	0	0	0.0	0	
20_SVO_corrected.txt	stare	41	0.5609756097560976	0.5609756097560976	0.07142857142857142	0.12672176308539945	
20_SVO_filtered_corrected.txt	stare	67	0.34328358208955223	0.3880597014925373	0.07536231884057971	0.1262135922330097	
20_SVO_hypernyms.txt	stare	36	0.6388888888888888	0.6388888888888888	0.07255520504731862	0.13031161473087818	
25_SVO.txt	stare	38	0.6052631578947368	0.6052631578947368	0.07210031347962383	0.12885154061624648	
25_SVO_filtered.txt	stare	0	0	0	0.0	0	
25_SVO_corrected.txt	stare	41	0.5609756097560976	0.5609756097560976	0.07142857142857142	0.12672176308539945	
25_SVO_filtered_corrected.txt	stare	69	0.3333333333333333	0.37681159420289856	0.07492795389048991	0.125	
25_SVO_hypernyms.txt	stare	36	0.6388888888888888	0.6388888888888888	0.07255520504731862	0.13031161473087818	
