name	action	labeled	exact_precision	precision	recall	fscore	
random	look	242	0.128099173553719	0.3140495867768595	0.15353535353535352	0.20624151967435547	
15_SVO.txt	look	1197	0.15204678362573099	0.39348370927318294	0.38106796116504854	0.3871763255240444	
15_SVO_filtered.txt	look	0	0	0	0.0	0	
15_SVO_corrected.txt	look	1388	0.13112391930835735	0.3537463976945245	0.3457746478873239	0.34971509971509973	
15_SVO_filtered_corrected.txt	look	1233	0.14760746147607462	0.3633414436334144	0.3530338849487786	0.35811350919264584	
15_SVO_hypernyms.txt	look	1393	0.1306532663316583	0.3503230437903805	0.3431786216596343	0.34671403197158085	
20_SVO.txt	look	1173	0.15515771526001704	0.3938618925831202	0.3805601317957166	0.3870967741935484	
20_SVO_filtered.txt	look	0	0	0	0.0	0	
20_SVO_corrected.txt	look	1384	0.1315028901734104	0.3540462427745665	0.346045197740113	0.35000000000000003	
20_SVO_filtered_corrected.txt	look	1222	0.14893617021276595	0.3625204582651391	0.3524264120922832	0.35740217829770066	
20_SVO_hypernyms.txt	look	1364	0.13343108504398826	0.35777126099706746	0.3503230437903805	0.35400797968806674	
25_SVO.txt	look	1175	0.1548936170212766	0.39404255319148934	0.38138385502471167	0.38760987861029716	
25_SVO_filtered.txt	look	0	0	0	0.0	0	
25_SVO_corrected.txt	look	1382	0.1316931982633864	0.35383502170767006	0.34558303886925795	0.3496603503754022	
25_SVO_filtered_corrected.txt	look	1245	0.1461847389558233	0.3598393574297189	0.350547730829421	0.355132778438367	
25_SVO_hypernyms.txt	look	1343	0.1355174981384959	0.3626209977661951	0.3546977421704297	0.35861561119293084	
