name	action	labeled	exact_precision	precision	recall	fscore	
random	stare	208	0.014423076923076924	0.1875	0.0826271186440678	0.11470588235294117	
10_SVO.txt	stare	674	0.03412462908011869	0.33827893175074186	0.2949547218628719	0.31513476157567377	
15_SVO_filtered.txt	stare	0	0	0	0.0	0	
35_SVO_corrected.txt	stare	968	0.023760330578512397	0.2737603305785124	0.251661918328585	0.2622464126669965	
10_SVO_filtered_corrected.txt	stare	845	0.027218934911242602	0.2816568047337278	0.2531914893617021	0.26666666666666666	
15_SVO_hypernyms.txt	stare	577	0.03986135181975736	0.3951473136915078	0.3352941176470588	0.3627684964200477	
35_SVO.txt	stare	970	0.023711340206185566	0.27422680412371137	0.2523719165085389	0.2628458498023716	
10_SVO_filtered.txt	stare	0	0	0	0.0	0	
15_SVO_corrected.txt	stare	778	0.02956298200514139	0.32519280205655526	0.2908045977011494	0.30703883495145634	
35_SVO_filtered_corrected.txt	stare	977	0.02354145342886387	0.2998976458546571	0.28254580520732886	0.29096325719960275	
10_SVO_hypernyms.txt	stare	581	0.039586919104991396	0.35628227194492257	0.2995658465991317	0.32547169811320753	
15_SVO.txt	stare	763	0.03014416775884666	0.3289646133682831	0.2928821470245041	0.30987654320987656	
35_SVO_filtered.txt	stare	0	0	0	0.0	0	
10_SVO_corrected.txt	stare	662	0.03474320241691843	0.33987915407854985	0.2948885976408912	0.31578947368421056	
15_SVO_filtered_corrected.txt	stare	927	0.02481121898597627	0.27184466019417475	0.24925816023738873	0.2600619195046439	
35_SVO_hypernyms.txt	stare	635	0.03622047244094488	0.3669291338582677	0.3157181571815718	0.33940276766205385	
10_multi_reg_geo.txt	stare	83	0.27710843373493976	0.43373493975903615	0.10227272727272728	0.16551724137931037	
15_multi_reg_w.txt	stare	289	0.07958477508650519	0.21107266435986158	0.11444652908067542	0.14841849148418493	
35_multi_sem_geo.txt	stare	37	0.6216216216216216	0.6216216216216216	0.07232704402515723	0.1295774647887324	
10_multi_sem_w.txt	stare	46	0.5	0.5	0.07033639143730887	0.12332439678284182	
15_multi_reg_geo.txt	stare	89	0.25842696629213485	0.4044943820224719	0.1005586592178771	0.16107382550335572	
35_multi_reg_w.txt	stare	1082	0.021256931608133085	0.2929759704251386	0.2820284697508897	0.28739800543970984	
10_multi_sem_geo.txt	stare	45	0.5111111111111111	0.5111111111111111	0.0705521472392638	0.12398921832884094	
15_multi_sem_w.txt	stare	41	0.5609756097560976	0.5609756097560976	0.07142857142857142	0.12672176308539945	
35_multi_reg_geo.txt	stare	89	0.25842696629213485	0.4044943820224719	0.1005586592178771	0.16107382550335572	
10_multi_reg_w.txt	stare	406	0.05665024630541872	0.19458128078817735	0.12363067292644757	0.15119617224880386	
15_multi_sem_geo.txt	stare	637	0.03610675039246468	0.23547880690737832	0.18450184501845018	0.20689655172413793	
35_multi_sem_w.txt	stare	36	0.6388888888888888	0.6388888888888888	0.07255520504731862	0.13031161473087818	
