name	action	labeled	exact_precision	precision	recall	fscore	
random	draw	208	0.0625	0.09615384615384616	0.07326007326007326	0.08316008316008316	
10_SVO.txt	draw	61	0.8524590163934426	0.8524590163934426	0.5252525252525253	0.6500000000000001	
15_SVO_filtered.txt	draw	0	0	0	0.0	0	
35_SVO_corrected.txt	draw	56	0.9285714285714286	0.9285714285714286	0.5531914893617021	0.6933333333333335	
10_SVO_filtered_corrected.txt	draw	69	0.7536231884057971	0.782608695652174	0.5142857142857142	0.6206896551724138	
15_SVO_hypernyms.txt	draw	53	0.9811320754716981	0.9811320754716981	0.5714285714285714	0.7222222222222222	
35_SVO.txt	draw	55	0.9454545454545454	0.9454545454545454	0.5591397849462365	0.7027027027027027	
10_SVO_filtered.txt	draw	0	0	0	0.0	0	
15_SVO_corrected.txt	draw	56	0.9285714285714286	0.9285714285714286	0.5531914893617021	0.6933333333333335	
35_SVO_filtered_corrected.txt	draw	71	0.7323943661971831	0.7605633802816901	0.5046728971962616	0.6067415730337078	
10_SVO_hypernyms.txt	draw	114	0.45614035087719296	0.5526315789473685	0.4315068493150685	0.4846153846153846	
15_SVO.txt	draw	58	0.896551724137931	0.896551724137931	0.5416666666666666	0.6753246753246753	
35_SVO_filtered.txt	draw	0	0	0	0.0	0	
10_SVO_corrected.txt	draw	57	0.9122807017543859	0.9298245614035088	0.5638297872340425	0.7019867549668874	
15_SVO_filtered_corrected.txt	draw	82	0.6341463414634146	0.6585365853658537	0.4576271186440678	0.54	
35_SVO_hypernyms.txt	draw	67	0.7761194029850746	0.8059701492537313	0.5142857142857142	0.6279069767441859	
10_multi_reg_geo.txt	draw	200	0.26	0.275	0.2320675105485232	0.2517162471395881	
15_multi_reg_w.txt	draw	403	0.12903225806451613	0.17369727047146402	0.16279069767441862	0.1680672268907563	
35_multi_sem_geo.txt	draw	53	0.9811320754716981	0.9811320754716981	0.5714285714285714	0.7222222222222222	
10_multi_sem_w.txt	draw	54	0.9629629629629629	0.9629629629629629	0.5652173913043478	0.7123287671232876	
15_multi_reg_geo.txt	draw	55	0.9454545454545454	0.9454545454545454	0.5591397849462365	0.7027027027027027	
35_multi_reg_w.txt	draw	66	0.7878787878787878	0.7878787878787878	0.5	0.6117647058823529	
10_multi_sem_geo.txt	draw	69	0.7536231884057971	0.7681159420289855	0.5	0.6057142857142858	
15_multi_sem_w.txt	draw	54	0.9629629629629629	0.9629629629629629	0.5652173913043478	0.7123287671232876	
35_multi_reg_geo.txt	draw	54	0.9629629629629629	0.9629629629629629	0.5652173913043478	0.7123287671232876	
10_multi_reg_w.txt	draw	147	0.35374149659863946	0.36054421768707484	0.28804347826086957	0.3202416918429003	
15_multi_sem_geo.txt	draw	268	0.19402985074626866	0.2126865671641791	0.18811881188118812	0.19964973730297722	
35_multi_sem_w.txt	draw	53	0.9811320754716981	0.9811320754716981	0.5714285714285714	0.7222222222222222	
