name	action	labeled	exact_precision	precision	recall	fscore	
random	walk	230	0.1	0.2956521739130435	0.16267942583732056	0.20987654320987653	
10_SVO.txt	walk	460	0.20869565217391303	0.49782608695652175	0.4337121212121212	0.46356275303643724	
15_SVO_filtered.txt	walk	0	0	0	0.0	0	
35_SVO_corrected.txt	walk	337	0.28486646884273	0.47774480712166173	0.36507936507936506	0.41388174807197947	
10_SVO_filtered_corrected.txt	walk	185	0.518918918918919	0.7297297297297297	0.4205607476635514	0.5335968379446641	
15_SVO_hypernyms.txt	walk	264	0.36363636363636365	0.5681818181818182	0.3865979381443299	0.4601226993865031	
35_SVO.txt	walk	335	0.2865671641791045	0.48656716417910445	0.3721461187214612	0.4217335058214748	
10_SVO_filtered.txt	walk	0	0	0	0.0	0	
15_SVO_corrected.txt	walk	438	0.2191780821917808	0.4657534246575342	0.3938223938223938	0.42677824267782427	
35_SVO_filtered_corrected.txt	walk	188	0.5106382978723404	0.6329787234042553	0.35103244837758113	0.45161290322580644	
10_SVO_hypernyms.txt	walk	294	0.32653061224489793	0.564625850340136	0.4019370460048426	0.4695898161244696	
15_SVO.txt	walk	438	0.2191780821917808	0.4863013698630137	0.4152046783625731	0.4479495268138801	
35_SVO_filtered.txt	walk	0	0	0	0.0	0	
10_SVO_corrected.txt	walk	484	0.19834710743801653	0.4855371900826446	0.426497277676951	0.4541062801932367	
15_SVO_filtered_corrected.txt	walk	329	0.2917933130699088	0.5045592705167173	0.3824884792626728	0.43512450851900397	
35_SVO_hypernyms.txt	walk	227	0.42290748898678415	0.5770925110132159	0.3589041095890411	0.4425675675675676	
10_multi_reg_geo.txt	walk	110	0.8727272727272727	0.8818181818181818	0.35793357933579334	0.5091863517060367	
15_multi_reg_w.txt	walk	150	0.64	0.74	0.3651315789473684	0.4889867841409692	
35_multi_sem_geo.txt	walk	271	0.35424354243542433	0.45387453874538747	0.2907801418439716	0.3544668587896254	
10_multi_sem_w.txt	walk	271	0.35424354243542433	0.4612546125461255	0.29691211401425177	0.361271676300578	
15_multi_reg_geo.txt	walk	109	0.8807339449541285	0.8899082568807339	0.3592592592592593	0.5118733509234829	
35_multi_reg_w.txt	walk	107	0.897196261682243	0.897196261682243	0.35687732342007433	0.5106382978723405	
10_multi_sem_geo.txt	walk	114	0.8421052631578947	0.8596491228070176	0.35766423357664234	0.5051546391752578	
15_multi_sem_w.txt	walk	109	0.8807339449541285	0.8807339449541285	0.35424354243542433	0.5052631578947367	
35_multi_reg_geo.txt	walk	109	0.8807339449541285	0.8899082568807339	0.3592592592592593	0.5118733509234829	
10_multi_reg_w.txt	walk	111	0.8648648648648649	0.8648648648648649	0.3516483516483517	0.5	
15_multi_sem_geo.txt	walk	109	0.8807339449541285	0.8807339449541285	0.35424354243542433	0.5052631578947367	
35_multi_sem_w.txt	walk	109	0.8807339449541285	0.8807339449541285	0.35424354243542433	0.5052631578947367	
