name	action	labeled	exact_precision	precision	recall	fscore	
random	look	235	0.12340425531914893	0.3148936170212766	0.1510204081632653	0.20413793103448277	
10_SVO.txt	look	526	0.34600760456273766	0.4752851711026616	0.37936267071320184	0.4219409282700422	
15_SVO_filtered.txt	look	0	0	0	0.0	0	
35_SVO_corrected.txt	look	275	0.6618181818181819	0.7018181818181818	0.44675925925925924	0.545968882602546	
10_SVO_filtered_corrected.txt	look	466	0.3905579399141631	0.4742489270386266	0.36710963455149503	0.4138576779026218	
15_SVO_hypernyms.txt	look	676	0.2692307692307692	0.38461538461538464	0.32622333751568383	0.353021045485404	
35_SVO.txt	look	275	0.6618181818181819	0.7090909090909091	0.45454545454545453	0.5539772727272727	
10_SVO_filtered.txt	look	0	0	0	0.0	0	
15_SVO_corrected.txt	look	464	0.3922413793103448	0.4978448275862069	0.3805601317957166	0.4313725490196078	
35_SVO_filtered_corrected.txt	look	282	0.6453900709219859	0.7092198581560284	0.46403712296983757	0.5610098176718092	
10_SVO_hypernyms.txt	look	708	0.2570621468926554	0.3912429378531073	0.33616504854368934	0.36161879895561366	
15_SVO.txt	look	478	0.3807531380753138	0.497907949790795	0.3857374392220421	0.434703196347032	
35_SVO_filtered.txt	look	0	0	0	0.0	0	
10_SVO_corrected.txt	look	524	0.3473282442748092	0.4675572519083969	0.37065052950075644	0.4135021097046414	
15_SVO_filtered_corrected.txt	look	274	0.6642335766423357	0.7299270072992701	0.47058823529411764	0.5722460658082975	
35_SVO_hypernyms.txt	look	488	0.3729508196721312	0.45901639344262296	0.3607085346215781	0.4039675383228134	
10_multi_reg_geo.txt	look	224	0.8125	0.8214285714285714	0.4804177545691906	0.6062602965403624	
15_multi_reg_w.txt	look	275	0.6618181818181819	0.6836363636363636	0.43317972350230416	0.5303244005641748	
35_multi_sem_geo.txt	look	1611	0.11297330850403477	0.33891992551210426	0.3351749539594843	0.33703703703703697	
10_multi_sem_w.txt	look	1587	0.1146817895400126	0.33963453056080656	0.33540759178593654	0.3375078271759549	
15_multi_reg_geo.txt	look	223	0.8161434977578476	0.820627802690583	0.47780678851174935	0.603960396039604	
35_multi_reg_w.txt	look	223	0.8161434977578476	0.8161434977578476	0.4739583333333333	0.5996705107084019	
10_multi_sem_geo.txt	look	582	0.3127147766323024	0.5017182130584192	0.4338781575037147	0.4653386454183267	
15_multi_sem_w.txt	look	1763	0.10323312535450936	0.32558139534883723	0.32319819819819817	0.32438541961005934	
35_multi_reg_geo.txt	look	222	0.8198198198198198	0.8198198198198198	0.4751958224543081	0.6016528925619834	
10_multi_reg_w.txt	look	260	0.7	0.7192307692307692	0.44630071599045346	0.5508100147275405	
15_multi_sem_geo.txt	look	891	0.20426487093153758	0.4074074074074074	0.3761658031088083	0.39116379310344834	
35_multi_sem_w.txt	look	1786	0.1019036954087346	0.3247480403135498	0.32240133407448585	0.32357043235704325	
